hrithikgautham/Vote-smart-contract,https://github.com/hrithikgautham/Vote-smart-contract
cooperstrahan/distributed_voting,https://github.com/cooperstrahan/distributed_voting
Diabolo-io/diabolo-vote,https://github.com/Diabolo-io/diabolo-vote
shakeib98/simpleVotingSmartContract,https://github.com/shakeib98/simpleVotingSmartContract
Blockchain-Vidhya/voting-smart-contract,https://github.com/Blockchain-Vidhya/voting-smart-contract
eric-mendoza/e-vote-smart-contract,https://github.com/eric-mendoza/e-vote-smart-contract
tagupta/voting-smart-contract,https://github.com/tagupta/voting-smart-contract
venustar1228/Election_SmartContract,https://github.com/venustar1228/Election_SmartContract
voyage11/VotingSmartContract,https://github.com/voyage11/VotingSmartContract
Gabriel01osabuede/VotingSmartContract,https://github.com/Gabriel01osabuede/VotingSmartContract
Gabriel01osabuede/VotingSmartContract,https://github.com/Gabriel01osabuede/VotingSmartContract
voyage11/VotingSmartContract,https://github.com/voyage11/VotingSmartContract
venustar1228/Election_SmartContract,https://github.com/venustar1228/Election_SmartContract
akshit0201/Ballot-smart-contract,https://github.com/akshit0201/Ballot-smart-contract
mrtzcardo/VotingSmartContract,https://github.com/mrtzcardo/VotingSmartContract
sudheer-kumar-bhavana/VotingSmartContract,https://github.com/sudheer-kumar-bhavana/VotingSmartContract
Chxpz/votingSmartContracts,https://github.com/Chxpz/votingSmartContracts
jamo95/Voting-Smart-Contract,https://github.com/jamo95/Voting-Smart-Contract
thetanmayganhotra/voting-smart-contract,https://github.com/thetanmayganhotra/voting-smart-contract
ahadullahbhutto12/VotingDApp,https://github.com/ahadullahbhutto12/VotingDApp
fioritonicolas/voting-contract,https://github.com/fioritonicolas/voting-contract
lazaralex98/voting-contract,https://github.com/lazaralex98/voting-contract
abhi47roy/votingSystem,https://github.com/abhi47roy/votingSystem
iamrameshkumar/EthereumVotingDApp,https://github.com/iamrameshkumar/EthereumVotingDApp
mtl9-engineer/sc-eth-voting,https://github.com/mtl9-engineer/sc-eth-voting
BizBons/voting_webApp,https://github.com/BizBons/voting_webApp
bliitzkrieg/etherum-voting-system,https://github.com/bliitzkrieg/etherum-voting-system
Jacevezh1/Voting-System-Solidity,https://github.com/Jacevezh1/Voting-System-Solidity
cedoor/elekton-contracts,https://github.com/cedoor/elekton-contracts
liquidvoting/liquidvoting.smartcontract,https://github.com/liquidvoting/liquidvoting.smartcontract
d-sun-d/SmartVotingEtheriumContract,https://github.com/d-sun-d/SmartVotingEtheriumContract
amir-wyvern/voting_smartContract,https://github.com/amir-wyvern/voting_smartContract
nexidsrl/iVoting-SmartContract,https://github.com/nexidsrl/iVoting-SmartContract
akhilpattipati/Voting-SmartContract,https://github.com/akhilpattipati/Voting-SmartContract
schmollgruberja/SmartContracts,https://github.com/schmollgruberja/SmartContracts
Daxxxan/SmartVotingSystemContract,https://github.com/Daxxxan/SmartVotingSystemContract
PatrickPheme/SmartContractVotingApp,https://github.com/PatrickPheme/SmartContractVotingApp
Sreeram2000/Voting-SmartContract,https://github.com/Sreeram2000/Voting-SmartContract
jvoljvolizka/CoolOnchainGovernance,https://github.com/jvoljvolizka/CoolOnchainGovernance
